Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3  20 uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
,1.485417,5.291667,4.114583,3.712500,3.306250,2.835417,2.470833,5.039583,
,4.233333,5.466667,5.570833,6.066667,2.408333,3.885417,8.150000,3.139583,
,6.287500,5.681250,6.250000,4.410417,4.789583,2.893750,1.962500,2.654167,
,4.764583,10.635417,4.466667,5.504167,4.766667,6.487500,6.956250,8.306250,
,8.335417,3.852083,5.475000,3.270833,7.185417,5.352083,5.254167,6.181250,
,6.460417,7.518750,8.766667,5.191667,6.072917,4.083333,6.360417,8.420833,
,1.966667,3.689583,3.641667,0.425000,1.610417,4.377083,3.670833,1.916667,


    Number of Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,81.000000,99.583333,76.750000,69.250000,64.250000,59.833333,79.166667,63.750000,
B SEM,13.171940,15.901905,6.605926,9.743782,7.009869,10.505290,10.837528,11.113141,
B Replicates,76.000000,80.000000,100.000000,4.000000,68.000000,38.000000,38.000000,112.000000,
,47.000000,26.000000,40.000000,67.000000,34.000000,39.000000,32.000000,34.000000,
,57.000000,97.000000,98.000000,70.000000,66.000000,23.000000,116.000000,53.000000,
,59.000000,56.000000,50.000000,112.000000,71.000000,26.000000,101.000000,54.000000,
,93.000000,154.000000,66.000000,96.000000,43.000000,18.000000,64.000000,13.000000,
,32.000000,60.000000,82.000000,82.000000,68.000000,48.000000,40.000000,67.000000,
,74.000000,125.000000,87.000000,90.000000,32.000000,62.000000,126.000000,41.000000,
,152.000000,127.000000,112.000000,64.000000,79.000000,72.000000,32.000000,34.000000,
,106.000000,232.000000,59.000000,100.000000,78.000000,145.000000,125.000000,87.000000,
,177.000000,61.000000,73.000000,48.000000,100.000000,97.000000,94.000000,150.000000,
,74.000000,104.000000,98.000000,87.000000,100.000000,72.000000,113.000000,81.000000,
,25.000000,73.000000,56.000000,11.000000,32.000000,78.000000,69.000000,39.000000,


    Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.000000,7.583333,8.000000,7.500000,7.916667,7.666667,7.666667,8.000000,
B SEM,0.000000,0.336162,0.000000,0.500000,0.083333,0.256235,0.256235,0.000000,
B Replicates,8.000000,8.000000,8.000000,2.000000,8.000000,8.000000,5.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


    Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.205951,0.211599,0.257206,0.153389,0.213640,0.240095,0.163909,0.280527,
B SEM,0.016740,0.010799,0.022189,0.015167,0.021935,0.017064,0.012777,0.026652,
B Replicates,0.180001,0.159141,0.130452,0.103827,0.141294,0.293160,0.063946,0.137850,
,0.135059,0.229449,0.302072,0.096410,0.222968,0.317141,0.222000,0.295775,
,0.183950,0.170980,0.267153,0.098124,0.203228,0.167843,0.162356,0.275852,
,0.148311,0.195969,0.211803,0.184724,0.138286,0.209970,0.156618,0.335454,
,0.185267,0.212737,0.402655,0.146399,0.218051,0.246798,0.134969,0.457960,
,0.184714,0.207216,0.190617,0.140006,0.182144,0.203270,0.170720,0.289880,
,0.287175,0.242314,0.252978,0.178979,0.379527,0.300191,0.184600,0.322785,
,0.162872,0.195710,0.215277,0.261240,0.198486,0.303188,0.221515,0.297456,
,0.179950,0.263709,0.317011,0.165404,0.237145,0.168285,0.133094,0.297026,
,0.269678,0.259853,0.334101,0.216037,0.336356,0.287051,0.141203,0.149668,
,0.317576,0.245473,0.288365,0.159425,0.171809,0.228172,0.167033,0.347150,
,0.236863,0.156639,0.173991,0.090090,0.134381,0.156077,0.208849,0.159467,


    Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.069395,0.065284,0.086666,0.056065,0.089337,0.108041,0.050260,0.120181,
B SEM,0.012067,0.010707,0.011246,0.009983,0.021669,0.018933,0.006591,0.017271,
B Replicates,0.069687,0.019502,0.043703,0.008391,0.029402,0.128090,0.017833,0.085542,
,0.029793,0.048406,0.103873,0.024863,0.086891,0.138645,0.076910,0.178120,
,0.040030,0.052126,0.082093,0.077639,0.066663,0.093570,0.030754,0.138409,
,0.036265,0.052137,0.050809,0.035928,0.047769,0.039476,0.032995,0.125835,
,0.043142,0.130418,0.118792,0.032697,0.125722,0.083890,0.045447,0.268158,
,0.091254,0.036153,0.075337,0.045225,0.033822,0.061172,0.049519,0.131766,
,0.135162,0.019025,0.080915,0.055584,0.288060,0.108887,0.035464,0.102163,
,0.069570,0.092420,0.047628,0.135167,0.048540,0.106693,0.075229,0.122081,
,0.042504,0.094897,0.161050,0.066500,0.072442,0.041039,0.055503,0.057085,
,0.030429,0.121013,0.130321,0.096227,0.170407,0.291465,0.031978,0.053066,
,0.088321,0.072213,0.109486,0.058250,0.031054,0.107828,0.056162,0.119818,
,0.156580,0.045096,0.035990,0.036307,0.071268,0.095742,0.095327,0.060124,


    Number of Spikes per Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,22.546195,25.320706,30.366778,22.232138,25.441441,24.138024,26.263316,31.863094,
B SEM,2.220000,2.059207,1.981317,2.303018,1.716141,2.454834,1.743129,2.974311,
B Replicates,21.585227,35.275000,24.125364,12.166667,24.028770,38.937500,10.185000,21.069963,
,16.716071,37.500000,37.650000,16.791288,23.845833,34.466667,35.750000,28.708333,
,15.151339,20.271993,22.797240,15.143750,19.246925,10.833333,24.241071,29.338542,
,17.625744,16.723958,19.911458,22.563324,13.805556,14.958571,28.323146,17.758631,
,14.496259,23.191891,37.017312,22.000000,24.598639,20.145833,28.140625,44.250000,
,22.912500,20.784722,23.498398,21.600000,22.426389,27.979167,28.625000,34.715972,
,27.091667,19.484983,30.986140,30.395833,33.229167,27.896181,30.801587,33.861607,
,20.199747,20.061650,25.676702,32.671875,28.546843,16.114591,28.656250,36.437500,
,19.987714,21.625342,38.037401,25.465812,28.705177,20.813930,26.202009,43.575000,
,21.742938,30.814236,35.632869,32.645833,35.614536,32.091117,25.786279,20.416583,
,41.409722,34.269231,38.032738,27.216270,28.466128,25.942708,24.592223,49.250000,
,31.635417,23.845468,31.035714,8.125000,22.783333,19.476694,23.856597,22.975000,


    Number of Spikes per Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,9.707986,10.702975,11.944190,9.245510,13.580048,13.084240,8.489425,13.194210,
B SEM,1.244830,1.262866,1.121809,1.675104,2.220920,2.603984,0.881678,1.448394,
B Replicates,10.457519,7.980467,8.209260,4.478343,5.857431,22.623609,4.416432,9.395739,
,5.419317,10.089776,12.845344,5.896411,12.016829,20.591620,5.007138,22.513532,
,6.206574,5.209069,6.121144,8.577017,6.728219,6.320790,10.948273,11.999348,
,6.063686,8.366226,7.781185,12.224969,7.518263,5.353171,7.852436,7.660503,
,6.514577,18.565538,19.324443,6.692509,17.806778,10.921596,10.063512,19.037557,
,11.878875,9.394157,12.371748,9.590483,10.169900,11.370191,7.058480,8.692152,
,11.836120,8.534201,11.224956,17.800913,31.772185,17.168560,10.076603,9.443059,
,8.803480,10.165752,12.105100,21.721239,13.040620,5.586015,7.142600,15.117463,
,5.448082,16.951475,17.391738,10.056568,9.825526,4.549233,15.146703,11.570265,
,8.916217,17.331029,11.369664,8.870066,24.253098,34.235302,5.540194,8.586830,
,17.059578,8.189328,15.001410,2.937432,9.590011,6.862848,7.857778,19.997071,
,17.891812,7.658685,9.584289,2.100170,14.381721,11.427950,10.762957,14.316998,


    Mean ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.009606,0.009692,0.009547,0.008625,0.009888,0.012434,0.007417,0.009876,
B SEM,0.000649,0.001005,0.000774,0.000643,0.000762,0.001314,0.000449,0.000893,
B Replicates,0.009843,0.004812,0.005990,0.010747,0.006340,0.009116,0.007720,0.006857,
,0.007134,0.006721,0.008473,0.007520,0.010512,0.010431,0.006403,0.012531,
,0.011829,0.006827,0.013493,0.007329,0.011035,0.018671,0.007926,0.010433,
,0.009389,0.013844,0.012813,0.011222,0.012345,0.018202,0.006340,0.017626,
,0.013687,0.010552,0.013967,0.007027,0.010209,0.018547,0.005133,0.010522,
,0.007648,0.009207,0.008201,0.007607,0.008912,0.007689,0.006152,0.009931,
,0.010620,0.013620,0.008539,0.008671,0.015768,0.012895,0.006732,0.011530,
,0.007379,0.009052,0.010416,0.009166,0.007691,0.017527,0.008110,0.008788,
,0.007833,0.016802,0.007959,0.006970,0.010284,0.006639,0.006577,0.007533,
,0.013014,0.008029,0.010232,0.006841,0.011064,0.009705,0.007651,0.006456,
,0.008980,0.007429,0.008311,0.006612,0.006851,0.010506,0.009468,0.007329,
,0.007919,0.009415,0.006174,0.013783,0.007645,0.009280,0.010793,0.008976,


    Mean ISI within Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.003275,0.004190,0.002719,0.003233,0.003261,0.005824,0.002092,0.003340,
B SEM,0.000343,0.000943,0.000399,0.000501,0.000545,0.001513,0.000275,0.000611,
B Replicates,0.003060,0.001072,0.001330,0.004204,0.001192,0.002842,0.001596,0.001705,
,0.003043,0.001787,0.001469,0.001931,0.002653,0.003765,0.001928,0.003285,
,0.003715,0.001354,0.003486,0.003442,0.001904,0.011631,0.002938,0.003417,
,0.003658,0.010208,0.002662,0.006174,0.005757,0.018928,0.001376,0.008687,
,0.005890,0.007900,0.005674,0.001279,0.003430,0.006510,0.000534,0.003259,
,0.001769,0.002910,0.003970,0.002212,0.002779,0.002293,0.001295,0.006206,
,0.001927,0.004898,0.002361,0.005614,0.006898,0.002555,0.002167,0.002661,
,0.002687,0.002585,0.004260,0.002362,0.002149,0.009707,0.001802,0.002810,
,0.003096,0.009384,0.002073,0.001237,0.003498,0.002666,0.002361,0.001907,
,0.004978,0.002106,0.002618,0.002024,0.005688,0.002846,0.001762,0.001293,
,0.003110,0.001435,0.001338,0.002854,0.001238,0.005408,0.003967,0.001680,
,0.002367,0.004643,0.001388,0.005462,0.001949,0.000733,0.003374,0.003175,


    Median ISI within Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.004468,0.004674,0.004704,0.005690,0.005310,0.006944,0.004779,0.005188,
B SEM,0.000193,0.000539,0.000321,0.000580,0.000435,0.001001,0.000469,0.000379,
B Replicates,0.005527,0.003368,0.003875,0.006833,0.004102,0.004892,0.005992,0.004395,
,0.003732,0.004273,0.003743,0.005355,0.005220,0.004205,0.003365,0.006826,
,0.004607,0.003584,0.006538,0.004787,0.005081,0.011194,0.003475,0.005895,
,0.005060,0.006480,0.005782,0.006514,0.005924,0.014987,0.003892,0.007499,
,0.005015,0.004202,0.006894,0.004290,0.005589,0.010005,0.003504,0.005300,
,0.003956,0.003733,0.003950,0.004551,0.004749,0.004042,0.003505,0.005863,
,0.004909,0.003501,0.004646,0.005812,0.009584,0.005118,0.003934,0.006123,
,0.003814,0.003501,0.004492,0.004674,0.004229,0.007432,0.003939,0.004305,
,0.003486,0.009575,0.004000,0.004320,0.005815,0.003460,0.004490,0.003793,
,0.003975,0.004016,0.004785,0.004424,0.004196,0.004942,0.005862,0.003315,
,0.004385,0.003591,0.004133,0.005245,0.003999,0.006599,0.007407,0.003682,
,0.005149,0.006261,0.003607,0.011475,0.005235,0.006457,0.007979,0.005262,


    Median ISI within Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.001373,0.002307,0.001491,0.002299,0.002080,0.004843,0.001198,0.002436,
B SEM,0.000168,0.000936,0.000266,0.000479,0.000511,0.002054,0.000284,0.000593,
B Replicates,0.001361,0.000436,0.000561,0.002781,0.000632,0.001992,0.001498,0.000733,
,0.001147,0.001083,0.000518,0.001615,0.001158,0.000820,0.000273,0.003546,
,0.001344,0.000500,0.002287,0.002508,0.001638,0.010275,0.000537,0.003511,
,0.001903,0.006157,0.002727,0.004312,0.004062,0.025522,0.000537,0.006551,
,0.002574,0.001873,0.002864,0.000582,0.002478,0.004710,0.000331,0.002487,
,0.001037,0.000729,0.000955,0.000871,0.001240,0.000676,0.000392,0.005634,
,0.001557,0.000370,0.001514,0.004921,0.006854,0.001008,0.000869,0.002671,
,0.000800,0.000520,0.001438,0.000685,0.001133,0.005158,0.000993,0.001040,
,0.000539,0.010983,0.001193,0.000796,0.001924,0.000404,0.001566,0.000662,
,0.000831,0.000947,0.002620,0.000705,0.001558,0.001306,0.001439,0.000271,
,0.002056,0.000372,0.000982,0.003205,0.000513,0.004740,0.003595,0.000633,
,0.001333,0.003714,0.000233,0.004612,0.001775,0.001506,0.002344,0.001491,


    Median/Mean ISI within Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.557273,0.558019,0.536392,0.676148,0.566801,0.559386,0.655710,0.554353,
B SEM,0.025322,0.031119,0.022209,0.023499,0.019805,0.024266,0.029203,0.017302,
B Replicates,0.601778,0.734064,0.701878,0.661891,0.686156,0.528743,0.778925,0.681295,
,0.639951,0.642066,0.468730,0.728482,0.517685,0.465673,0.573569,0.510829,
,0.512920,0.646186,0.473183,0.697847,0.495951,0.613584,0.482375,0.535007,
,0.599722,0.506200,0.452705,0.582305,0.540334,0.627380,0.634020,0.520064,
,0.472045,0.524448,0.512497,0.652949,0.547541,0.501084,0.714786,0.492365,
,0.598783,0.531730,0.592654,0.637118,0.579702,0.572038,0.607490,0.542042,
,0.481154,0.312481,0.587521,0.665246,0.536629,0.413816,0.628901,0.497687,
,0.631568,0.511741,0.489310,0.540407,0.612198,0.494975,0.499314,0.541411,
,0.591355,0.526418,0.554417,0.650943,0.540025,0.663464,0.701045,0.522825,
,0.373246,0.574340,0.468397,0.678356,0.459487,0.556716,0.763332,0.621795,
,0.507941,0.518056,0.509976,0.764035,0.610882,0.572463,0.757716,0.548817,
,0.676814,0.668496,0.625442,0.854196,0.675020,0.702699,0.727044,0.638096,


    Median/Mean ISI within Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.094457,0.093240,0.079354,0.085065,0.073225,0.125343,0.068097,0.083237,
B SEM,0.010422,0.010867,0.005715,0.009656,0.008044,0.023555,0.008252,0.006687,
B Replicates,0.095346,0.074660,0.067803,0.028979,0.035766,0.034096,0.102630,0.090298,
,0.063861,0.059502,0.066524,0.091623,0.088687,0.093452,0.120149,0.089799,
,0.132621,0.047342,0.043787,0.100309,0.056444,0.217426,0.097814,0.053663,
,0.045634,0.111490,0.104250,0.060759,0.117272,0.315558,0.063129,0.135550,
,0.130025,0.135056,0.095356,0.042599,0.064438,0.141599,0.038654,0.106226,
,0.087672,0.055627,0.118329,0.071112,0.082764,0.082656,0.064392,0.056317,
,0.036782,0.105984,0.078858,0.115144,0.126511,0.051302,0.069396,0.093120,
,0.121052,0.094423,0.065859,0.098068,0.043593,0.186291,0.065168,0.059254,
,0.100358,0.176969,0.077477,0.097320,0.050920,0.083557,0.048023,0.073591,
,0.082952,0.063307,0.079526,0.102327,0.080816,0.079630,0.033825,0.076333,
,0.080611,0.083123,0.068329,0.062239,0.057836,0.066858,0.029942,0.074300,
,0.156568,0.111402,0.086154,0.150302,0.073651,0.151688,0.084042,0.090387,


    Inter-Burst Interval - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,3.951284,3.879566,6.375072,9.658183,7.222922,6.821413,6.161976,6.215177,
B SEM,0.917615,0.555265,0.764948,2.937205,0.916851,1.436968,1.064647,0.936151,
B Replicates,6.505663,6.539488,4.522085,14.909760,6.347565,1.138301,7.899576,4.113590,
,0.396606,3.420007,12.848088,8.636918,10.604993,8.476493,1.134697,10.349075,
,1.178311,1.055809,5.178631,7.715354,3.631424,20.679230,3.920524,7.703031,
,3.353306,7.117603,9.033094,3.590065,7.280334,1.681079,4.936703,7.988625,
,5.907933,2.358563,7.022461,3.352225,7.669345,7.427670,7.077416,0.564832,
,0.500534,3.297160,4.953180,5.482813,5.849454,6.143472,8.694023,7.016255,
,2.941238,3.166050,4.514595,5.084291,11.524243,7.100765,3.126409,8.794623,
,2.811420,3.963603,3.926836,6.362346,4.738954,7.133874,15.617510,2.339363,
,2.934102,2.073210,4.213483,4.133948,6.024279,3.168787,3.864817,5.411468,
,2.737096,2.932385,6.792540,10.307212,5.045429,4.692828,4.838988,3.178047,
,6.742501,3.992421,4.960721,6.059558,4.144869,6.993213,5.475180,5.945101,
,11.406700,6.638498,8.535147,40.263707,13.814171,7.221247,7.357865,11.178117,


    Inter-Burst Interval - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.643729,1.151982,0.654312,0.998618,1.669969,2.982029,0.689172,1.123036,
B SEM,0.170146,0.587969,0.124053,0.378431,0.379906,1.398243,0.297882,0.360383,
B Replicates,1.009494,0.000224,0.318348,0.000000,0.672864,0.159187,2.700395,0.240808,
,0.084823,0.573487,0.000597,4.466105,3.896247,1.020301,0.002133,1.508448,
,0.441362,0.190742,0.736362,1.845399,0.411697,17.584403,0.155437,1.099923,
,0.525233,7.429592,0.921249,0.209658,2.873019,0.384723,0.305194,4.416703,
,1.484607,0.950551,1.135022,0.000509,0.495008,1.787993,0.003302,0.065310,
,0.097626,0.623665,1.122214,0.260284,1.853004,0.002045,0.007322,0.619369,
,0.145318,0.337763,0.764243,1.812953,2.743435,1.018216,0.001688,2.509813,
,0.540335,1.077101,0.464064,0.000286,0.344602,3.856035,0.001231,0.288809,
,0.644663,0.418592,0.955252,0.687087,0.704883,1.536894,0.212739,0.751553,
,0.378013,0.482304,1.158117,0.000431,2.946561,1.906240,0.849244,0.498482,
,0.351262,0.002110,0.275257,1.377965,0.292762,1.270738,2.760781,0.212881,
,2.022006,1.737652,0.001018,1.322736,2.805549,5.257569,1.270597,1.264331,


    Burst Frequency - Avg (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.168750,0.220288,0.159896,0.146354,0.134921,0.128328,0.172014,0.132812,
B SEM,0.027442,0.032384,0.013762,0.019103,0.014347,0.021082,0.022949,0.023152,
B Replicates,0.158333,0.166667,0.208333,0.033333,0.141667,0.079167,0.126667,0.233333,
,0.097917,0.054167,0.083333,0.139583,0.070833,0.092857,0.066667,0.070833,
,0.118750,0.230952,0.204167,0.145833,0.137500,0.047917,0.241667,0.110417,
,0.122917,0.116667,0.104167,0.233333,0.147917,0.086667,0.210417,0.112500,
,0.193750,0.320833,0.137500,0.200000,0.102381,0.037500,0.133333,0.027083,
,0.066667,0.250000,0.170833,0.170833,0.141667,0.100000,0.083333,0.139583,
,0.154167,0.260417,0.181250,0.187500,0.066667,0.129167,0.300000,0.085417,
,0.316667,0.264583,0.233333,0.133333,0.164583,0.150000,0.066667,0.070833,
,0.220833,0.483333,0.122917,0.208333,0.162500,0.302083,0.260417,0.181250,
,0.368750,0.127083,0.152083,0.100000,0.208333,0.202083,0.195833,0.312500,
,0.154167,0.216667,0.204167,0.181250,0.208333,0.150000,0.235417,0.168750,
,0.052083,0.152083,0.116667,0.022917,0.066667,0.162500,0.143750,0.081250,


    Burst Frequency - Std (Hz)
